node,nodeID,root node,root node ID,biodomain
nucleotide-excision repair factor 1 complex,GO:0000110,cellular_component,GO:0005575,"DNA Repair, Cell Cycle, Apoptosis, Oxidative Stress, Epigenetic"
nucleotide-excision repair factor 2 complex,GO:0000111,cellular_component,GO:0005575,"DNA Repair, Proteostasis, Epigenetic, Cell Cycle, Autophagy"
nucleotide-excision repair factor 3 complex,GO:0000112,cellular_component,GO:0005575,"DNA Repair, Epigenetic, Proteostasis, RNA Spliceosome, Cell Cycle"
histone deacetylase complex,GO:0000118,cellular_component,GO:0005575,"Epigenetic, DNA Repair, Proteostasis, Autophagy, Cell Cycle"
RNA polymerase I transcription regulator complex,GO:0000120,cellular_component,GO:0005575,"Epigenetic, DNA Repair, RNA Spliceosome, Proteostasis, Cell Cycle"
glycerol-1-phosphatase activity,GO:0000121,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Oxidative Stress"
negative regulation of transcription by RNA polymerase II,GO:0000122,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
histone acetyltransferase complex,GO:0000123,cellular_component,GO:0005575,"Epigenetic, DNA Repair, Structural Stabilization, Cell Cycle, Proteostasis"
SAGA complex,GO:0000124,cellular_component,GO:0005575,"Epigenetic, Proteostasis, DNA Repair, Autophagy, Cell Cycle"
transcription factor TFIIIB complex,GO:0000126,cellular_component,GO:0005575,"Epigenetic, DNA Repair, Proteostasis, Structural Stabilization, Cell Cycle"
transcription factor TFIIIC complex,GO:0000127,cellular_component,GO:0005575,"Epigenetic, DNA Repair, RNA Spliceosome, Proteostasis, Structural Stabilization"
establishment of mitotic spindle orientation,GO:0000132,biological_process,GO:0008150,"Cell Cycle  
Structural Stabilization  
Proteostasis  
Autophagy  
Organelle Organization"
Golgi cis cisterna,GO:0000137,cellular_component,GO:0005575,"Proteostasis, Endolysosome, Autophagy, Lipid Metabolism, Structural Stabilization"
Golgi trans cisterna,GO:0000138,cellular_component,GO:0005575,"Proteostasis, Lipid Metabolism, Endolysosome, Autophagy, APP Metabolism"
Golgi membrane,GO:0000139,cellular_component,GO:0005575,"Proteostasis, Endolysosome, Lipid Metabolism, Autophagy, Structural Stabilization"
acylglycerone-phosphate reductase (NADP+) activity,GO:0000140,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy"
exocyst,GO:0000145,cellular_component,GO:0005575,"Proteostasis, Endolysosome, Structural Stabilization, Autophagy, Synapse"
microfilament motor activity,GO:0000146,molecular_function,GO:0003674,"Structural Stabilization, Proteostasis, Autophagy, Lipid Metabolism, Mitochondrial Metabolism"
SNARE binding,GO:0000149,molecular_function,GO:0003674,"Synapse, Endolysosome, Proteostasis, Autophagy, Lipid Metabolism"
DNA strand exchange activity,GO:0000150,molecular_function,GO:0003674,"DNA Repair, Epigenetic, Cell Cycle, Structural Stabilization, Proteostasis"
ubiquitin ligase complex,GO:0000151,cellular_component,GO:0005575,"Proteostasis, Autophagy, Apoptosis, Cell Cycle, DNA Repair"
nuclear ubiquitin ligase complex,GO:0000152,cellular_component,GO:0005575,"Proteostasis, Epigenetic, Autophagy, DNA Repair, Apoptosis"
rRNA modification,GO:0000154,biological_process,GO:0008150,"RNA Spliceosome, Mitochondrial Metabolism, Proteostasis, Epigenetic, DNA Repair"
protein phosphatase type 2A complex,GO:0000159,cellular_component,GO:0005575,"Proteostasis, Cell Cycle, DNA Repair, Apoptosis, Epigenetic"
protein phosphatase type 1 complex,GO:0000164,cellular_component,GO:0005575,"Proteostasis, Apoptosis, Cell Cycle, Structural Stabilization, Oxidative Stress"
MAPK cascade,GO:0000165,biological_process,GO:0008150,"Oxidative Stress, Apoptosis, Immune Response, Proteostasis, Autophagy"
nucleotide binding,GO:0000166,molecular_function,GO:0003674,"Mitochondrial Metabolism, Cell Cycle, DNA Repair, RNA Spliceosome, Lipid Metabolism"
ribonuclease MRP activity,GO:0000171,molecular_function,GO:0003674,"RNA Spliceosome, Proteostasis, Autophagy, Mitochondrial Metabolism, Epigenetic"
ribonuclease MRP complex,GO:0000172,cellular_component,GO:0005575,"Mitochondrial Metabolism, RNA Spliceosome, Cell Cycle, Proteostasis, Metal Binding and Homeostasis"
3'-5'-RNA exonuclease activity,GO:0000175,molecular_function,GO:0003674,"RNA Spliceosome, Mitochondrial Metabolism, Proteostasis, Epigenetic, Autophagy"
nuclear exosome (RNase complex),GO:0000176,cellular_component,GO:0005575,"RNA Spliceosome, Proteostasis, Epigenetic, DNA Repair, Autophagy"
cytoplasmic exosome (RNase complex),GO:0000177,cellular_component,GO:0005575,"RNA Spliceosome, Proteostasis, Autophagy, Endolysosome, Cell Cycle"
exosome (RNase complex),GO:0000178,cellular_component,GO:0005575,"RNA Spliceosome, Proteostasis, Epigenetic, Autophagy, Endolysosome"
"rRNA (adenine-N6,N6-)-dimethyltransferase activity",GO:0000179,molecular_function,GO:0003674,"Epigenetic, Cell Cycle, RNA Spliceosome, Structural Stabilization, Proteostasis"
rDNA binding,GO:0000182,molecular_function,GO:0003674,"Epigenetic, Cell Cycle, DNA Repair, Structural Stabilization, Metal Binding and Homeostasis"
rDNA heterochromatin formation,GO:0000183,biological_process,GO:0008150,"Epigenetic, Structural Stabilization, DNA Repair, RNA Spliceosome, Cell Cycle"
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",GO:0000184,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Epigenetic, Autophagy, DNA Repair"
protein polyubiquitination,GO:0000209,biological_process,GO:0008150,"Proteostasis, Autophagy, Apoptosis, Immune Response, DNA Repair"
NAD+ diphosphatase activity,GO:0000210,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy, Proteostasis"
meiotic spindle organization,GO:0000212,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Proteostasis, Autophagy, DNA Repair"
tRNA-intron lyase activity,GO:0000213,molecular_function,GO:0003674,"RNA Spliceosome, Mitochondrial Metabolism, Metal Binding and Homeostasis, Proteostasis, Structural Stabilization"
tRNA-intron endonuclease complex,GO:0000214,cellular_component,GO:0005575,"RNA Spliceosome, Proteostasis, Structural Stabilization, Endolysosome, Autophagy"
tRNA 2'-phosphotransferase activity,GO:0000215,molecular_function,GO:0003674,"RNA Spliceosome, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Autophagy"
DNA secondary structure binding,GO:0000217,molecular_function,GO:0003674,"DNA Repair, Epigenetic, Metal Binding and Homeostasis, Proteostasis, Structural Stabilization"
"vacuolar proton-transporting V-type ATPase, V0 domain",GO:0000220,cellular_component,GO:0005575,"Endolysosome, Proteostasis, Autophagy, Apoptosis, Mitochondrial Metabolism"
"vacuolar proton-transporting V-type ATPase, V1 domain",GO:0000221,cellular_component,GO:0005575,"Endolysosome, Proteostasis, Autophagy, Mitochondrial Metabolism, Lipid Metabolism"
peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity,GO:0000224,molecular_function,GO:0003674,"Proteostasis, Glycosylation, Endolysosome, Immune Response, Lipid Metabolism"
N-acetylglucosaminylphosphatidylinositol deacetylase activity,GO:0000225,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, Endolysosome, Autophagy, Structural Stabilization"
microtubule cytoskeleton organization,GO:0000226,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Autophagy, Cell Cycle, Synapse"
nuclear chromosome,GO:0000228,cellular_component,GO:0005575,"DNA Repair, Epigenetic, Cell Cycle, Structural Stabilization, RNA Spliceosome"
astral microtubule,GO:0000235,cellular_component,GO:0005575,"Cell Cycle, Structural Stabilization, Proteostasis, Autophagy, Apoptosis"
pericentriolar material,GO:0000242,cellular_component,GO:0005575,"Structural Stabilization, Cell Cycle, Proteostasis, Autophagy, Apoptosis"
commitment complex,GO:0000243,cellular_component,GO:0005575,"RNA Spliceosome, Proteostasis, Epigenetic, DNA Repair, Autophagy"
spliceosomal tri-snRNP complex assembly,GO:0000244,biological_process,GO:0008150,"RNA Spliceosome, RNA Metabolism, Gene Expression, Protein Complex Assembly, Cellular Biogenesis"
spliceosomal complex assembly,GO:0000245,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Epigenetic, DNA Repair, Autophagy"
Delta24(24-1) sterol reductase activity,GO:0000246,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Endolysosome"
C-8 sterol isomerase activity,GO:0000247,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Structural Stabilization, Proteostasis, Oxidative Stress"
C-5 sterol desaturase activity,GO:0000248,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Autophagy"
lanosterol synthase activity,GO:0000250,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Autophagy"
3-beta-hydroxysteroid dehydrogenase [NAD(P)+]/C4-decarboxylase activity,GO:0000252,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
3-beta-hydroxysteroid 3-dehydrogenase (NADP+) activity,GO:0000253,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy"
C-4 methylsterol oxidase activity,GO:0000254,molecular_function,GO:0003674,"Lipid Metabolism, Oxidative Stress, Mitochondrial Metabolism, Metal Binding and Homeostasis, Structural Stabilization"
allantoin metabolic process,GO:0000255,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism"
allantoin catabolic process,GO:0000256,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Immune Response, Metal Binding and Homeostasis, Autophagy"
mitochondrial chromosome,GO:0000262,cellular_component,GO:0005575,"Mitochondrial Metabolism, DNA Repair, Proteostasis, Metal Binding and Homeostasis, Autophagy"
mitochondrial fission,GO:0000266,biological_process,GO:0008150,"Mitochondrial Metabolism, Structural Stabilization, Oxidative Stress, Proteostasis, Autophagy"
peroxisome targeting sequence binding,GO:0000268,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, Autophagy, Oxidative Stress, Endolysosome"
polysaccharide biosynthetic process,GO:0000271,biological_process,GO:0008150,"Lipid Metabolism, Structural Stabilization, Immune Response, Proteostasis, Autophagy"
polysaccharide catabolic process,GO:0000272,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Endolysosome, Autophagy, Oxidative Stress"
mitotic cell cycle,GO:0000278,biological_process,GO:0008150,"Cell Cycle, DNA Repair, Epigenetic, Autophagy, Apoptosis"
nuclear division,GO:0000280,biological_process,GO:0008150,"Cell Cycle, DNA Repair, Epigenetic, Autophagy, Proteostasis"
mitotic cytokinesis,GO:0000281,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Proteostasis, Autophagy, Apoptosis"
1-phosphatidylinositol-3-phosphate 5-kinase activity,GO:0000285,molecular_function,GO:0003674,"Lipid Metabolism, Endolysosome, Autophagy, Proteostasis, Oxidative Stress"
magnesium ion binding,GO:0000287,molecular_function,GO:0003674,"Metal Binding and Homeostasis, Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Epigenetic"
"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",GO:0000288,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
nuclear-transcribed mRNA poly(A) tail shortening,GO:0000289,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
deadenylation-dependent decapping of nuclear-transcribed mRNA,GO:0000290,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
RNA fragment catabolic process,GO:0000292,biological_process,GO:0008150,"RNA Spliceosome, Autophagy, Endolysosome, Proteostasis, Mitochondrial Metabolism"
adenine nucleotide transmembrane transporter activity,GO:0000295,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Endolysosome"
spermine transport,GO:0000296,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Metal Binding and Homeostasis, Autophagy"
endopolyphosphatase activity,GO:0000298,molecular_function,GO:0003674,"Mitochondrial Metabolism, Endolysosome, Autophagy, Lipid Metabolism, Oxidative Stress"
"retrograde transport, vesicle recycling within Golgi",GO:0000301,biological_process,GO:0008150,"Proteostasis, Endolysosome, Autophagy, Mitochondrial Metabolism, Lipid Metabolism"
response to reactive oxygen species,GO:0000302,biological_process,GO:0008150,"Oxidative Stress, Apoptosis, Autophagy, Lipid Metabolism, DNA Repair"
response to superoxide,GO:0000303,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Autophagy, Apoptosis"
response to singlet oxygen,GO:0000304,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Immune Response, Autophagy, Proteostasis"
response to oxygen radical,GO:0000305,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Autophagy, Apoptosis, Immune Response"
cyclin-dependent protein kinase holoenzyme complex,GO:0000307,cellular_component,GO:0005575,"Cell Cycle, Proteostasis, Epigenetic, Autophagy, Apoptosis"
cytoplasmic cyclin-dependent protein kinase holoenzyme complex,GO:0000308,cellular_component,GO:0005575,"Cell Cycle, Proteostasis, Apoptosis, Structural Stabilization, DNA Repair"
nicotinamide-nucleotide adenylyltransferase activity,GO:0000309,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism"
re-entry into mitotic cell cycle,GO:0000320,biological_process,GO:0008150,"Cell Cycle, DNA Repair, Autophagy, Apoptosis, Epigenetic"
storage vacuole,GO:0000322,cellular_component,GO:0005575,"Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, Oxidative Stress"
lytic vacuole,GO:0000323,cellular_component,GO:0005575,"Autophagy, Proteostasis, Endolysosome, Apoptosis, Oxidative Stress"
template for synthesis of G-rich strand of telomere DNA activity,GO:0000332,molecular_function,GO:0003674,"DNA Repair, Cell Cycle, Epigenetic, Proteostasis, Autophagy"
telomerase catalytic core complex,GO:0000333,cellular_component,GO:0005575,"DNA Repair, Cell Cycle, Epigenetic, RNA Spliceosome, Mitochondrial Metabolism"
"3-hydroxyanthranilate 3,4-dioxygenase activity",GO:0000334,molecular_function,GO:0003674,"Mitochondrial Metabolism, Metal Binding and Homeostasis, Immune Response, Oxidative Stress, Apoptosis"
protein deneddylation,GO:0000338,biological_process,GO:0008150,"Proteostasis, Autophagy, Mitochondrial Metabolism, Lipid Metabolism, Apoptosis"
RNA cap binding,GO:0000339,molecular_function,GO:0003674,"RNA Spliceosome, Proteostasis, Epigenetic, Autophagy, Metal Binding and Homeostasis"
RNA 7-methylguanosine cap binding,GO:0000340,molecular_function,GO:0003674,"RNA Spliceosome, Epigenetic, Proteostasis, Autophagy, DNA Repair"
RNA trimethylguanosine cap binding,GO:0000341,molecular_function,GO:0003674,"RNA Spliceosome, Epigenetic, Metal Binding and Homeostasis, Structural Stabilization, Autophagy"
transcription export complex,GO:0000346,cellular_component,GO:0005575,"RNA Spliceosome, Epigenetic, Proteostasis, Structural Stabilization, DNA Repair"
THO complex,GO:0000347,cellular_component,GO:0005575,"RNA Spliceosome, Epigenetic, Proteostasis, Structural Stabilization, Cell Cycle"
mRNA branch site recognition,GO:0000348,biological_process,GO:0008150,"RNA Spliceosome, Gene Expression, RNA Metabolism, Nucleic Acid Metabolism, Macromolecule Metabolism"
generation of catalytic spliceosome for first transesterification step,GO:0000349,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Structural Stabilization, Gene Expression, RNA Processing"
generation of catalytic spliceosome for second transesterification step,GO:0000350,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Structural Stabilization, Metal Binding and Homeostasis, Epigenetic"
formation of quadruple SL/U4/U5/U6 snRNP,GO:0000353,biological_process,GO:0008150,"RNA Spliceosome  
Gene Expression  
RNP Biogenesis  
Structural Stabilization  
Macromolecular Complex Assembly"
cis assembly of pre-catalytic spliceosome,GO:0000354,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Structural Stabilization, Epigenetic, DNA Repair"
"RNA splicing, via transesterification reactions",GO:0000375,biological_process,GO:0008150,"RNA Spliceosome, Gene Expression, RNA Processing, Nucleic Acid Binding, Transcription Regulation"
tRNA-type intron splice site recognition and cleavage,GO:0000379,biological_process,GO:0008150,"RNA Spliceosome  
Proteostasis  
Structural Stabilization  
Epigenetic  
Metal Binding and Homeostasis"
"alternative mRNA splicing, via spliceosome",GO:0000380,biological_process,GO:0008150,"RNA Spliceosome, Epigenetic, DNA Repair, Proteostasis, Cell Cycle"
"regulation of alternative mRNA splicing, via spliceosome",GO:0000381,biological_process,GO:0008150,"RNA Spliceosome, Epigenetic, Cell Cycle, Autophagy, Immune Response"
second spliceosomal transesterification activity,GO:0000386,molecular_function,GO:0003674,"RNA Spliceosome, Epigenetic, DNA Repair, Proteostasis, Autophagy"
spliceosomal snRNP assembly,GO:0000387,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Structural Stabilization, Cell Cycle, Epigenetic"
spliceosome conformational change to release U4 (or U4atac) and U1 (or U11),GO:0000388,biological_process,GO:0008150,"RNA Spliceosome, Epigenetic, Proteostasis, Structural Stabilization, DNA Repair"
mRNA 3'-splice site recognition,GO:0000389,biological_process,GO:0008150,"RNA Spliceosome, Epigenetic, Proteostasis, Structural Stabilization, Metal Binding and Homeostasis"
spliceosomal complex disassembly,GO:0000390,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Structural Stabilization, Autophagy, Endolysosome"
mRNA 5'-splice site recognition,GO:0000395,biological_process,GO:0008150,"RNA Spliceosome, Epigenetic, Structural Stabilization, Proteostasis, Cell Cycle"
"mRNA splicing, via spliceosome",GO:0000398,biological_process,GO:0008150,"RNA Spliceosome, Epigenetic, Proteostasis, DNA Repair, Autophagy"
four-way junction DNA binding,GO:0000400,molecular_function,GO:0003674,"DNA Repair, Epigenetic, Metal Binding and Homeostasis, Cell Cycle, Apoptosis"
Y-form DNA binding,GO:0000403,molecular_function,GO:0003674,"DNA Repair, Epigenetic, Metal Binding and Homeostasis, Proteostasis, Structural Stabilization"
heteroduplex DNA loop binding,GO:0000404,molecular_function,GO:0003674,"DNA Repair, Structural Stabilization, Epigenetic, Cell Cycle, Autophagy"
bubble DNA binding,GO:0000405,molecular_function,GO:0003674,"DNA Repair, Epigenetic, Proteostasis, Autophagy, Apoptosis"
phagophore assembly site,GO:0000407,cellular_component,GO:0005575,"Autophagy, Proteostasis, Endolysosome, Mitochondrial Metabolism, Apoptosis"
EKC/KEOPS complex,GO:0000408,cellular_component,GO:0005575,"RNA Spliceosome, DNA Repair, Proteostasis, Metal Binding and Homeostasis, Mitochondrial Metabolism"
protein peptidyl-prolyl isomerization,GO:0000413,biological_process,GO:0008150,"Proteostasis, Structural Stabilization, Mitochondrial Metabolism, Autophagy, Endolysosome"
HIR complex,GO:0000417,cellular_component,GO:0005575,"Epigenetic, DNA Repair, Proteostasis, Cell Cycle, Structural Stabilization"
autophagosome membrane,GO:0000421,cellular_component,GO:0005575,"Autophagy, Proteostasis, Endolysosome, Lipid Metabolism, Mitochondrial Metabolism"
autophagy of mitochondrion,GO:0000422,biological_process,GO:0008150,"Autophagy, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Endolysosome"
mitophagy,GO:0000423,biological_process,GO:0008150,"Autophagy, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Lipid Metabolism"
pexophagy,GO:0000425,biological_process,GO:0008150,"Autophagy, Lipid Metabolism, Proteostasis, Endolysosome, Oxidative Stress"
DNA-directed RNA polymerase complex,GO:0000428,cellular_component,GO:0005575,"Epigenetic, DNA Repair, Cell Cycle, RNA Spliceosome, Proteostasis"
